File Name: 0:\GARMIN\EVNTLOGS/0000001D.TXT


>>>>> EVL_CURR_LOGS <<<<<

verNum:     8/13/2014 (00)
ownerID:    00000002
OwnerName:  HWM
status:     01
pri_thresh:  4
archived:   00
max_arch:   00
num_recs:   80
rec_size:   40
next_evnt:  4F
timeDay:    2018/ 2/ 9 18:35:12 
cycle_cnt:  7

75: D1 00 03 00 169:43:23.152 HWM misc  Local: 2017/11/ 2 13:01:16 , UTC: 2017/11/ 2 12:01:16 
76: D0 11 03 00 169:43:24.485 HWM misc  Fitness Wi-Fi Status: 0x2
77: D0 11 03 00 169:43:25.442 HWM misc  Fitness Wi-Fi Status: 0x2
78: D0 11 03 00 169:43:26.650 HWM misc  Fitness Wi-Fi Status: 0x2
79: D0 11 03 00 169:43:26.851 HWM misc  Fitness Wi-Fi Status: 0x2
7A: D0 16 04 00 213:05:21.984 HWM main  Fitness Wi-Fi Status: 0x1
7B: D0 16 04 00 214:58:59.279 HWM main  Fitness Wi-Fi Status: 0x1
7C: D0 16 04 00 237:22:35.699 HWM main  Fitness Wi-Fi Status: 0x1
7D: D0 16 04 00 237:22:36.554 HWM main  Fitness Wi-Fi Status: 0x1
7E: D0 16 04 00 237:41:52.548 HWM main  Fitness Wi-Fi Status: 0x1
7F: D0 16 04 00 237:41:53.853 HWM main  Fitness Wi-Fi Status: 0x1
80: D0 16 04 00 240:33:42.966 HWM misc  Fitness Wi-Fi Status: 0x1
81: D0 16 04 00 1045:45:29.425 CDP main  Fitness Wi-Fi Status: 0x1
82: D1 00 04 00 1147:57:56.952 HWM misc  Local: 2017/12/25 15:59:10 , UTC: 2017/12/25 14:59:10 
83: D0 11 04 00 1147:57:58.288 HWM misc  Fitness Wi-Fi Status: 0x2
84: D0 11 04 00 1147:57:59.241 HWM misc  Fitness Wi-Fi Status: 0x2
85: D0 11 04 00 1147:58:00.443 HWM misc  Fitness Wi-Fi Status: 0x2
86: D0 11 04 00 1147:58:00.646 HWM misc  Fitness Wi-Fi Status: 0x2
87: D1 00 04 00 1148:03:01.104 HWM misc  Local: 2017/12/25 16:04:15 , UTC: 2017/12/25 15:04:15 
88: D0 11 04 00 1148:03:02.446 HWM misc  Fitness Wi-Fi Status: 0x2
89: D0 11 04 00 1148:03:03.401 HWM misc  Fitness Wi-Fi Status: 0x2
8A: D0 11 04 00 1148:03:04.609 HWM misc  Fitness Wi-Fi Status: 0x2
8B: D0 11 04 00 1148:03:04.810 HWM misc  Fitness Wi-Fi Status: 0x2
8C: D1 00 04 00 1148:08:04.915 HWM misc  Local: 2017/12/25 16:09:19 , UTC: 2017/12/25 15:09:19 
8D: D0 11 04 00 1148:08:06.243 HWM misc  Fitness Wi-Fi Status: 0x2
8E: D0 11 04 00 1148:08:07.191 HWM misc  Fitness Wi-Fi Status: 0x2
8F: D0 11 04 00 1148:08:08.399 HWM misc  Fitness Wi-Fi Status: 0x2
90: D0 11 04 00 1148:08:08.600 HWM misc  Fitness Wi-Fi Status: 0x2
91: D1 00 04 00 1148:13:08.705 HWM misc  Local: 2017/12/25 16:14:22 , UTC: 2017/12/25 15:14:22 
92: D0 11 04 00 1148:13:10.038 HWM misc  Fitness Wi-Fi Status: 0x2
93: D0 11 04 00 1148:13:10.995 HWM misc  Fitness Wi-Fi Status: 0x2
94: D0 11 04 00 1148:13:12.204 HWM misc  Fitness Wi-Fi Status: 0x2
95: D0 11 04 00 1148:13:12.405 HWM misc  Fitness Wi-Fi Status: 0x2
00: D1 00 04 00 1148:18:12.510 HWM misc  Local: 2017/12/25 16:19:26 , UTC: 2017/12/25 15:19:26 
01: D0 11 04 00 1148:18:13.841 HWM misc  Fitness Wi-Fi Status: 0x2
02: D0 11 04 00 1148:18:14.796 HWM misc  Fitness Wi-Fi Status: 0x2
03: D0 11 04 00 1148:18:16.004 HWM misc  Fitness Wi-Fi Status: 0x2
04: D0 11 04 00 1148:18:16.205 HWM misc  Fitness Wi-Fi Status: 0x2
05: D1 00 04 00 1148:23:16.469 HWM misc  Local: 2017/12/25 16:24:30 , UTC: 2017/12/25 15:24:30 
06: D0 11 04 00 1148:23:17.798 HWM misc  Fitness Wi-Fi Status: 0x2
07: D0 11 04 00 1148:23:18.754 HWM misc  Fitness Wi-Fi Status: 0x2
08: D0 11 04 00 1148:23:19.962 HWM misc  Fitness Wi-Fi Status: 0x2
09: D0 11 04 00 1148:23:20.163 HWM misc  Fitness Wi-Fi Status: 0x2
0A: D1 00 04 00 1148:28:20.268 HWM misc  Local: 2017/12/25 16:29:34 , UTC: 2017/12/25 15:29:34 
0B: D0 11 04 00 1148:28:21.598 HWM misc  Fitness Wi-Fi Status: 0x2
0C: D0 11 04 00 1148:28:22.556 HWM misc  Fitness Wi-Fi Status: 0x2
0D: D0 11 04 00 1148:28:23.764 HWM misc  Fitness Wi-Fi Status: 0x2
0E: D0 11 04 00 1148:28:23.965 HWM misc  Fitness Wi-Fi Status: 0x2
0F: D1 00 04 00 1148:33:24.075 HWM misc  Local: 2017/12/25 16:34:38 , UTC: 2017/12/25 15:34:38 
10: D0 11 04 00 1148:33:25.655 HWM misc  Fitness Wi-Fi Status: 0x2
11: D0 11 04 00 1148:33:26.612 HWM misc  Fitness Wi-Fi Status: 0x2
12: D0 11 04 00 1148:33:27.820 HWM misc  Fitness Wi-Fi Status: 0x2
13: D0 11 04 00 1148:33:28.020 HWM misc  Fitness Wi-Fi Status: 0x2
14: D1 00 04 00 1148:38:28.125 HWM misc  Local: 2017/12/25 16:39:42 , UTC: 2017/12/25 15:39:42 
15: D0 11 04 00 1148:38:29.459 HWM misc  Fitness Wi-Fi Status: 0x2
16: D0 11 04 00 1148:38:30.405 HWM misc  Fitness Wi-Fi Status: 0x2
17: D0 11 04 00 1148:38:31.614 HWM misc  Fitness Wi-Fi Status: 0x2
18: D0 11 04 00 1148:38:31.815 HWM misc  Fitness Wi-Fi Status: 0x2
19: D1 00 04 00 1148:43:31.920 HWM misc  Local: 2017/12/25 16:44:46 , UTC: 2017/12/25 15:44:46 
1A: D0 11 04 00 1148:43:33.249 HWM misc  Fitness Wi-Fi Status: 0x2
1B: D0 11 04 00 1148:43:34.196 HWM misc  Fitness Wi-Fi Status: 0x2
1C: D0 11 04 00 1148:43:35.404 HWM misc  Fitness Wi-Fi Status: 0x2
1D: D0 11 04 00 1148:43:35.604 HWM misc  Fitness Wi-Fi Status: 0x2
1E: D1 00 04 00 1148:48:35.709 HWM misc  Local: 2017/12/25 16:49:49 , UTC: 2017/12/25 15:49:49 
1F: D0 11 04 00 1148:48:37.047 HWM misc  Fitness Wi-Fi Status: 0x2
20: D0 11 04 00 1148:48:38.003 HWM misc  Fitness Wi-Fi Status: 0x2
21: D0 11 04 00 1148:48:39.217 HWM misc  Fitness Wi-Fi Status: 0x2
22: D0 11 04 00 1148:48:39.418 HWM misc  Fitness Wi-Fi Status: 0x2
23: D1 00 04 00 1148:53:39.523 HWM misc  Local: 2017/12/25 16:54:53 , UTC: 2017/12/25 15:54:53 
24: D0 11 04 00 1148:53:40.858 HWM misc  Fitness Wi-Fi Status: 0x2
25: D0 11 04 00 1148:53:41.814 HWM misc  Fitness Wi-Fi Status: 0x2
26: D0 11 04 00 1148:53:43.023 HWM misc  Fitness Wi-Fi Status: 0x2
27: D0 11 04 00 1148:53:43.224 HWM misc  Fitness Wi-Fi Status: 0x2
28: D1 00 05 00  85:21:53.758 HWM misc  Local: 2017/12/30 17:23:26 , UTC: 2017/12/30 16:23:26 
29: D0 11 05 00  85:21:55.935 HWM misc  Fitness Wi-Fi Status: 0x2
2A: D0 11 05 00  85:21:56.763 HWM misc  Fitness Wi-Fi Status: 0x2
2B: D0 16 05 00  85:21:57.593 HWM misc  Fitness Wi-Fi Status: 0x1
2C: D0 11 05 00  85:21:57.794 HWM misc  Fitness Wi-Fi Status: 0x2
2D: D0 16 05 00  85:21:57.795 HWM misc  Fitness Wi-Fi Status: 0x1
2E: D0 11 05 00  85:21:57.996 HWM misc  Fitness Wi-Fi Status: 0x2
2F: D1 00 05 00  85:26:58.119 HWM misc  Local: 2017/12/30 17:28:30 , UTC: 2017/12/30 16:28:30 
30: D0 11 05 00  85:27:11.437 HWM misc  Fitness Wi-Fi Status: 0x1
31: D0 12 05 00  85:28:04.160 HWM misc  Fitness Wi-Fi Status: 0x1
32: D0 13 05 00  85:28:06.067 HWM misc  Fitness Wi-Fi Status: 0x1
33: D0 14 05 00  85:28:09.000 HWM misc  Fitness Wi-Fi Status: 0x1
34: D0 15 05 00  85:28:09.229 HWM misc  Fitness Wi-Fi Status: 0x5
35: D0 16 05 00  85:28:09.813 HWM misc  Fitness Wi-Fi Status: 0x1
36: D0 19 05 00  85:28:10.013 HWM misc  Fitness Wi-Fi Status: 0x1
37: D1 00 05 00 103:55:21.628 HWM misc  Local: 2017/12/31 11:56:54 , UTC: 2017/12/31 10:56:54 
38: D0 11 05 00 103:55:27.769 HWM misc  Fitness Wi-Fi Status: 0x2
39: D0 16 05 00 103:55:48.236 HWM misc  Fitness Wi-Fi Status: 0x1
3A: D0 11 05 00 103:55:48.437 HWM misc  Fitness Wi-Fi Status: 0x7
3B: D1 00 05 00 273:28:49.837 HWM misc  Local: 2018/ 1/ 7 13:30:23 , UTC: 2018/ 1/ 7 12:30:23 
3C: D0 11 05 00 273:28:57.666 HWM misc  Fitness Wi-Fi Status: 0x2
3D: D0 11 05 00 273:28:58.520 HWM misc  Fitness Wi-Fi Status: 0x2
3E: D0 11 05 00 273:28:59.689 HWM misc  Fitness Wi-Fi Status: 0x2
3F: D0 11 05 00 273:28:59.890 HWM misc  Fitness Wi-Fi Status: 0x2
40: D1 00 05 00 273:34:00.201 HWM misc  Local: 2018/ 1/ 7 13:35:33 , UTC: 2018/ 1/ 7 12:35:33 
41: D0 11 05 00 273:34:34.998 HWM misc  Fitness Wi-Fi Status: 0x9
42: D0 11 05 00 273:34:35.199 HWM misc  Fitness Wi-Fi Status: 0x9
43: D1 00 05 00 273:39:35.305 HWM misc  Local: 2018/ 1/ 7 13:41:08 , UTC: 2018/ 1/ 7 12:41:08 
44: D0 11 05 00 273:39:44.673 HWM misc  Fitness Wi-Fi Status: 0x1
45: D0 12 05 00 273:40:09.558 HWM misc  Fitness Wi-Fi Status: 0x1
46: D0 13 05 00 273:40:11.229 HWM misc  Fitness Wi-Fi Status: 0x1
47: D0 14 05 00 273:40:13.608 HWM misc  Fitness Wi-Fi Status: 0x1
48: D0 15 05 00 273:40:13.809 HWM misc  Fitness Wi-Fi Status: 0x5
49: D0 19 05 00 273:40:14.020 HWM misc  Fitness Wi-Fi Status: 0x3
4A: D0 16 06 00 190:35:17.951 HWM misc  Fitness Wi-Fi Status: 0x1
4B: D1 00 07 00  17:24:18.386 HWM misc  Local: 2018/ 1/22 16:44:02 , UTC: 2018/ 1/22 15:44:02 
4C: D0 11 07 00  17:24:20.457 HWM misc  Fitness Wi-Fi Status: 0x2
4D: D0 11 07 00  17:24:21.413 HWM misc  Fitness Wi-Fi Status: 0x2
4E: D0 11 07 00  17:24:22.618 HWM misc  Fitness Wi-Fi Status: 0x2
4F: D0 11 07 00  17:24:22.820 HWM misc  Fitness Wi-Fi Status: 0x2
50: D1 00 07 00 137:13:45.202 HWM misc  Local: 2018/ 1/27 16:33:29 , UTC: 2018/ 1/27 15:33:29 
51: D0 11 07 00 137:13:56.603 HWM misc  Fitness Wi-Fi Status: 0x2
52: D0 11 07 00 137:13:56.686 HWM misc  Fitness Wi-Fi Status: 0x2
53: D0 11 07 00 137:13:56.967 HWM misc  Fitness Wi-Fi Status: 0x2
54: D0 11 07 00 137:13:57.168 HWM misc  Fitness Wi-Fi Status: 0x2
55: D1 00 07 00 137:18:57.291 HWM misc  Local: 2018/ 1/27 16:38:41 , UTC: 2018/ 1/27 15:38:41 
56: D0 11 07 00 137:19:07.360 HWM misc  Fitness Wi-Fi Status: 0x1
57: D0 12 07 00 137:19:24.340 HWM misc  Fitness Wi-Fi Status: 0x1
58: D0 13 07 00 137:19:25.858 HWM misc  Fitness Wi-Fi Status: 0x1
59: D0 14 07 00 137:19:26.059 HWM misc  Fitness Wi-Fi Status: 0x3
5A: D0 15 07 00 137:19:26.259 HWM misc  Fitness Wi-Fi Status: 0x5
5B: D0 19 07 00 137:19:27.021 HWM misc  Fitness Wi-Fi Status: 0x1
5C: D1 00 07 00 325:40:09.310 HWM misc  Local: 2018/ 2/ 4 12:59:54 , UTC: 2018/ 2/ 4 11:59:54 
5D: D0 11 07 00 325:40:10.728 HWM misc  Fitness Wi-Fi Status: 0x2
5E: D0 11 07 00 325:40:11.581 HWM misc  Fitness Wi-Fi Status: 0x2
5F: D0 11 07 00 325:40:12.700 HWM misc  Fitness Wi-Fi Status: 0x2
60: D0 11 07 00 325:40:12.901 HWM misc  Fitness Wi-Fi Status: 0x2
61: D0 16 07 00 494:54:35.016 HWM misc  Fitness Wi-Fi Status: 0x1

verNum:     8/13/2014 (00)
ownerID:    0000000D
OwnerName:  BLE
status:     13
pri_thresh:  2
archived:   00
max_arch:   00
num_recs:   C8
rec_size:   20
next_evnt:  5B
timeDay:    2018/ 2/12 14:19:36 
cycle_cnt:  7

5B: D6 13 07 00 496:08:16.387 HWM main  BCP Notification Sent (info type): 0x4
5C: DC 12 07 00 496:08:16.388 HWM main  Process BLE Event (event cmd): 0xA
5D: DC 12 07 00 496:08:16.390 HWM main  Process BLE Event (event cmd): 0xF
5E: DC 10 07 00 496:08:16.847 HWM main  Process BLE Event (event type): 0x3
5F: DC 12 07 00 496:08:16.848 HWM main  Process BLE Event (event cmd): 0x38
60: DC 10 07 00 496:08:17.285 HWM main  Process BLE Event (event type): 0x5
61: D6 12 07 00 496:08:17.290 HWM main  BTM Notification Received (info type): 0x17
62: DC 12 07 00 496:08:17.291 HWM main  Process BLE Event (event cmd): 0x1B
63: DC 10 07 00 496:08:17.645 HWM main  Process BLE Event (event type): 0xB
64: D6 12 07 00 496:08:17.645 HWM main  BTM Notification Received (info type): 0x12
65: D6 13 07 00 496:08:17.646 HWM main  BCP Notification Sent (info type): 0x3
66: DC 12 07 00 496:08:17.648 HWM main  Process BLE Event (event cmd): 0x38
67: DC 10 07 00 496:08:17.780 HWM main  Process BLE Event (event type): 0x12
68: DC 10 07 00 496:08:19.895 HWM main  Process BLE Event (event type): 0x1D
69: DC 10 07 00 496:08:19.985 HWM main  Process BLE Event (event type): 0x12
6A: DC 12 07 00 496:08:20.391 HWM main  Process BLE Event (event cmd): 0x3A
6B: DC 10 07 00 496:08:20.525 HWM main  Process BLE Event (event type): 0x14
6C: DC 12 07 00 496:08:22.146 HWM main  Process BLE Event (event cmd): 0x3B
6D: DC 10 07 00 496:08:22.325 HWM main  Process BLE Event (event type): 0x15
6E: DC 12 07 00 496:08:23.633 HWM main  Process BLE Event (event cmd): 0x40
6F: DC 10 07 00 496:08:23.720 HWM main  Process BLE Event (event type): 0x19
70: DC 10 07 00 496:08:23.992 HWM main  Process BLE Event (event type): 0x1A
71: DC 10 07 00 496:08:24.125 HWM main  Process BLE Event (event type): 0x19
72: DC 10 07 00 496:08:24.127 HWM main  Process BLE Event (event type): 0x1A
73: DC 10 07 00 496:08:24.395 HWM main  Process BLE Event (event type): 0x19
74: DC 10 07 00 496:10:06.236 HWM main  Process BLE Event (event type): 0x2
75: D6 12 07 00 496:10:06.237 HWM main  BTM Notification Received (info type): 0x16
76: D6 13 07 00 496:10:06.237 HWM main  BCP Notification Sent (info type): 0x4
77* 16 17 07 00 496:10:06.239 HWM main 00DDC6020067BF0200A585D134581A00 .....g......4X..
78: D6 12 07 00 496:10:06.240 HWM main  BTM Notification Received (info type): 0x4
79: D6 12 07 00 496:10:06.240 HWM main  BTM Notification Received (info type): 0x4
7A: DC 12 07 00 496:10:06.241 HWM main  Process BLE Event (event cmd): 0x6
7B: DC 12 07 00 496:10:06.243 HWM main  Process BLE Event (event cmd): 0x9
7C: D6 12 07 00 496:10:21.601 HWM misc  BTM Notification Received (info type): 0x18
7D: DC 10 07 00 496:10:36.243 HWM main  Process BLE Event (event type): 0xC
7E: DC 12 07 00 496:10:36.247 HWM main  Process BLE Event (event cmd): 0xA
7F: DC 12 07 00 496:10:36.247 HWM main  Process BLE Event (event cmd): 0x6
80: DC 12 07 00 496:10:36.248 HWM main  Process BLE Event (event cmd): 0x9
81: DC 10 07 00 496:10:52.305 HWM main  Process BLE Event (event type): 0x1
82: D6 12 07 00 496:10:52.306 HWM main  BTM Notification Received (info type): 0x15
83: D6 13 07 00 496:10:52.307 HWM main  BCP Notification Sent (info type): 0x4
84: DC 12 07 00 496:10:52.308 HWM main  Process BLE Event (event cmd): 0xA
85: DC 12 07 00 496:10:52.309 HWM main  Process BLE Event (event cmd): 0xF
86: DC 10 07 00 496:10:52.372 HWM main  Process BLE Event (event type): 0x5
87: D6 12 07 00 496:10:52.373 HWM main  BTM Notification Received (info type): 0x17
88: DC 12 07 00 496:10:52.375 HWM main  Process BLE Event (event cmd): 0x1B
89: DC 10 07 00 496:10:52.612 HWM main  Process BLE Event (event type): 0xB
8A: D6 12 07 00 496:10:52.612 HWM main  BTM Notification Received (info type): 0x12
8B: D6 13 07 00 496:10:52.613 HWM main  BCP Notification Sent (info type): 0x3
8C: DC 12 07 00 496:10:52.620 HWM main  Process BLE Event (event cmd): 0x38
8D: DC 10 07 00 496:10:52.702 HWM main  Process BLE Event (event type): 0x12
8E: DC 10 07 00 496:10:52.883 HWM main  Process BLE Event (event type): 0x3
8F: DC 10 07 00 496:10:53.023 HWM main  Process BLE Event (event type): 0x12
90: DC 12 07 00 496:10:53.835 HWM main  Process BLE Event (event cmd): 0x3A
91: DC 10 07 00 496:10:53.923 HWM main  Process BLE Event (event type): 0x1D
92: DC 10 07 00 496:10:54.103 HWM main  Process BLE Event (event type): 0x14
93: DC 12 07 00 496:10:55.094 HWM main  Process BLE Event (event cmd): 0x3B
94: DC 10 07 00 496:10:55.183 HWM main  Process BLE Event (event type): 0x15
95: DC 12 07 00 496:10:57.345 HWM main  Process BLE Event (event cmd): 0x40
96: DC 10 07 00 496:10:57.613 HWM main  Process BLE Event (event type): 0x19
97: DC 10 07 00 496:10:58.199 HWM main  Process BLE Event (event type): 0x1A
98: DC 10 07 00 496:10:58.513 HWM main  Process BLE Event (event type): 0x19
99: DC 10 07 00 496:10:58.559 HWM main  Process BLE Event (event type): 0x1A
9A: DC 10 07 00 496:10:58.603 HWM main  Process BLE Event (event type): 0x19
9B: DC 10 07 00 496:38:23.431 HWM main  Process BLE Event (event type): 0x2
9C: D6 12 07 00 496:38:23.705 HWM main  BTM Notification Received (info type): 0x16
9D: D6 13 07 00 496:38:23.706 HWM main  BCP Notification Sent (info type): 0x4
9E* 16 17 07 00 496:38:23.707 HWM main 00DDC6020067BF0200A585D134581A00 .....g......4X..
9F: D6 12 07 00 496:38:23.707 HWM main  BTM Notification Received (info type): 0x4
A0: D6 12 07 00 496:38:23.708 HWM main  BTM Notification Received (info type): 0x4
A1: DC 12 07 00 496:38:23.710 HWM main  Process BLE Event (event cmd): 0x6
A2: DC 12 07 00 496:38:23.711 HWM main  Process BLE Event (event cmd): 0x9
A3: DC 10 07 00 496:38:29.621 HWM main  Process BLE Event (event type): 0x1
A4: D6 12 07 00 496:38:29.622 HWM main  BTM Notification Received (info type): 0x15
A5: D6 13 07 00 496:38:29.623 HWM main  BCP Notification Sent (info type): 0x4
A6: DC 12 07 00 496:38:29.624 HWM main  Process BLE Event (event cmd): 0xA
A7: DC 12 07 00 496:38:29.625 HWM main  Process BLE Event (event cmd): 0xF
A8: DC 10 07 00 496:38:29.757 HWM main  Process BLE Event (event type): 0x5
A9: D6 12 07 00 496:38:29.759 HWM main  BTM Notification Received (info type): 0x17
AA: DC 12 07 00 496:38:29.760 HWM main  Process BLE Event (event cmd): 0x1B
AB: DC 10 07 00 496:38:30.057 HWM main  Process BLE Event (event type): 0xB
AC: D6 12 07 00 496:38:30.057 HWM main  BTM Notification Received (info type): 0x12
AD: D6 13 07 00 496:38:30.058 HWM main  BCP Notification Sent (info type): 0x3
AE: DC 12 07 00 496:38:30.060 HWM main  Process BLE Event (event cmd): 0x38
AF: DC 10 07 00 496:38:30.387 HWM main  Process BLE Event (event type): 0x12
B0: DC 10 07 00 496:38:30.777 HWM main  Process BLE Event (event type): 0x3
B1: DC 10 07 00 496:38:31.048 HWM main  Process BLE Event (event type): 0x12
B2: DC 10 07 00 496:38:31.723 HWM main  Process BLE Event (event type): 0x1D
B3: DC 10 07 00 496:38:31.813 HWM main  Process BLE Event (event type): 0x12
B4: DC 12 07 00 496:38:31.949 HWM main  Process BLE Event (event cmd): 0x3A
B5: DC 10 07 00 496:38:40.050 HWM main  Process BLE Event (event type): 0x2
B6: D6 12 07 00 496:38:40.050 HWM main  BTM Notification Received (info type): 0x16
B7: D6 13 07 00 496:38:40.051 HWM main  BCP Notification Sent (info type): 0x4
B8* 16 17 07 00 496:38:40.053 HWM main 00DDC6020067BF0200A585D134581A00 .....g......4X..
B9: D6 12 07 00 496:38:40.054 HWM main  BTM Notification Received (info type): 0x4
BA: D6 12 07 00 496:38:40.054 HWM main  BTM Notification Received (info type): 0x4
BB: DC 12 07 00 496:38:40.055 HWM main  Process BLE Event (event cmd): 0x6
BC: DC 12 07 00 496:38:40.057 HWM main  Process BLE Event (event cmd): 0x9
BD: DC 10 07 00 496:38:45.790 HWM main  Process BLE Event (event type): 0x1
BE: D6 12 07 00 496:38:45.791 HWM main  BTM Notification Received (info type): 0x15
BF: D6 13 07 00 496:38:45.792 HWM main  BCP Notification Sent (info type): 0x4
C0: DC 12 07 00 496:38:45.793 HWM main  Process BLE Event (event cmd): 0xA
C1: DC 12 07 00 496:38:45.794 HWM main  Process BLE Event (event cmd): 0xF
C2: DC 10 07 00 496:38:46.270 HWM main  Process BLE Event (event type): 0x3
C3: DC 12 07 00 496:38:46.271 HWM main  Process BLE Event (event cmd): 0x38
C4: DC 10 07 00 496:38:46.428 HWM main  Process BLE Event (event type): 0x5
C5: D6 12 07 00 496:38:46.430 HWM main  BTM Notification Received (info type): 0x17
C6: DC 12 07 00 496:38:46.431 HWM main  Process BLE Event (event cmd): 0x1B
C7: DC 10 07 00 496:38:46.923 HWM main  Process BLE Event (event type): 0xB
00: D6 12 07 00 496:38:46.923 HWM main  BTM Notification Received (info type): 0x12
01: D6 13 07 00 496:38:46.924 HWM main  BCP Notification Sent (info type): 0x3
02: DC 12 07 00 496:38:46.925 HWM main  Process BLE Event (event cmd): 0x38
03: DC 10 07 00 496:38:47.868 HWM main  Process BLE Event (event type): 0x12
04: DC 10 07 00 496:38:48.994 HWM main  Process BLE Event (event type): 0x1D
05: DC 10 07 00 496:38:49.263 HWM main  Process BLE Event (event type): 0x12
06: DC 12 07 00 496:38:49.534 HWM main  Process BLE Event (event cmd): 0x3A
07: DC 10 07 00 496:38:49.668 HWM main  Process BLE Event (event type): 0x14
08: DC 12 07 00 496:38:50.794 HWM main  Process BLE Event (event cmd): 0x3B
09: DC 10 07 00 496:38:51.153 HWM main  Process BLE Event (event type): 0x15
0A: DC 12 07 00 496:38:52.864 HWM main  Process BLE Event (event cmd): 0x40
0B: DC 10 07 00 496:38:52.953 HWM main  Process BLE Event (event type): 0x19
0C: DC 10 07 00 496:38:53.314 HWM main  Process BLE Event (event type): 0x1A
0D: DC 10 07 00 496:38:53.403 HWM main  Process BLE Event (event type): 0x19
0E: DC 10 07 00 496:38:53.404 HWM main  Process BLE Event (event type): 0x1A
0F: DC 10 07 00 496:38:53.556 HWM main  Process BLE Event (event type): 0x19
10: DC 10 07 00 496:42:10.415 HWM main  Process BLE Event (event type): 0x2
11: D6 12 07 00 496:42:10.415 HWM main  BTM Notification Received (info type): 0x16
12: D6 13 07 00 496:42:10.416 HWM main  BCP Notification Sent (info type): 0x4
13* 16 17 07 00 496:42:10.418 HWM main 00DDC6020067BF0200A585D134581A00 .....g......4X..
14: D6 12 07 00 496:42:10.419 HWM main  BTM Notification Received (info type): 0x4
15: D6 12 07 00 496:42:10.419 HWM main  BTM Notification Received (info type): 0x4
16: DC 12 07 00 496:42:10.420 HWM main  Process BLE Event (event cmd): 0x6
17: DC 12 07 00 496:42:10.421 HWM main  Process BLE Event (event cmd): 0x9
18: D6 12 07 00 496:42:25.731 HWM misc  BTM Notification Received (info type): 0x18
19: DC 10 07 00 496:42:40.419 HWM main  Process BLE Event (event type): 0xC
1A: DC 12 07 00 496:42:40.422 HWM main  Process BLE Event (event cmd): 0xA
1B: DC 12 07 00 496:42:40.423 HWM main  Process BLE Event (event cmd): 0x6
1C: DC 12 07 00 496:42:40.424 HWM main  Process BLE Event (event cmd): 0x9
1D: DC 10 07 00 496:43:31.781 HWM main  Process BLE Event (event type): 0x1
1E: D6 12 07 00 496:43:31.786 HWM main  BTM Notification Received (info type): 0x15
1F: D6 13 07 00 496:43:31.788 HWM main  BCP Notification Sent (info type): 0x4
20: DC 12 07 00 496:43:31.789 HWM main  Process BLE Event (event cmd): 0xA
21: DC 12 07 00 496:43:31.790 HWM main  Process BLE Event (event cmd): 0xF
22: DC 10 07 00 496:43:32.263 HWM main  Process BLE Event (event type): 0x3
23: DC 12 07 00 496:43:32.264 HWM main  Process BLE Event (event cmd): 0x38
24: DC 10 07 00 496:43:32.413 HWM main  Process BLE Event (event type): 0x5
25: D6 12 07 00 496:43:32.418 HWM main  BTM Notification Received (info type): 0x17
26: DC 12 07 00 496:43:32.419 HWM main  Process BLE Event (event cmd): 0x1B
27: DC 10 07 00 496:43:32.998 HWM main  Process BLE Event (event type): 0xB
28: D6 12 07 00 496:43:32.998 HWM main  BTM Notification Received (info type): 0x12
29: D6 13 07 00 496:43:32.999 HWM main  BCP Notification Sent (info type): 0x3
2A: DC 12 07 00 496:43:33.000 HWM main  Process BLE Event (event cmd): 0x38
2B: DC 10 07 00 496:43:33.403 HWM main  Process BLE Event (event type): 0x12
2C: DC 10 07 00 496:43:34.394 HWM main  Process BLE Event (event type): 0x1D
2D: DC 10 07 00 496:43:34.573 HWM main  Process BLE Event (event type): 0x12
2E: DC 12 07 00 496:43:35.024 HWM main  Process BLE Event (event cmd): 0x3A
2F: DC 10 07 00 496:43:35.113 HWM main  Process BLE Event (event type): 0x14
30: DC 10 07 00 496:43:47.759 HWM main  Process BLE Event (event type): 0x2
31: D6 12 07 00 496:43:47.759 HWM main  BTM Notification Received (info type): 0x16
32: D6 13 07 00 496:43:47.760 HWM main  BCP Notification Sent (info type): 0x4
33* 16 17 07 00 496:43:47.762 HWM main 00DDC6020067BF0200A585D134581A00 .....g......4X..
34: D6 12 07 00 496:43:47.762 HWM main  BTM Notification Received (info type): 0x4
35: D6 12 07 00 496:43:47.763 HWM main  BTM Notification Received (info type): 0x4
36: DC 12 07 00 496:43:47.764 HWM main  Process BLE Event (event cmd): 0x6
37: DC 12 07 00 496:43:47.765 HWM main  Process BLE Event (event cmd): 0x9
38: DC 10 07 00 496:43:48.367 HWM main  Process BLE Event (event type): 0x1
39: D6 12 07 00 496:43:48.368 HWM main  BTM Notification Received (info type): 0x15
3A: D6 13 07 00 496:43:48.369 HWM main  BCP Notification Sent (info type): 0x4
3B: DC 12 07 00 496:43:48.370 HWM main  Process BLE Event (event cmd): 0xA
3C: DC 12 07 00 496:43:48.371 HWM main  Process BLE Event (event cmd): 0xF
3D: DC 10 07 00 496:43:48.847 HWM main  Process BLE Event (event type): 0x3
3E: DC 12 07 00 496:43:48.852 HWM main  Process BLE Event (event cmd): 0x38
3F: DC 10 07 00 496:43:48.945 HWM main  Process BLE Event (event type): 0x5
40: D6 12 07 00 496:43:48.946 HWM main  BTM Notification Received (info type): 0x17
41: DC 12 07 00 496:43:48.948 HWM main  Process BLE Event (event cmd): 0x1B
